Model:	LI-7810
SN:	TG10-01640
Software Version:	2.3.8
Timestamp:	2023-09-26 08:00:00
Timezone:	Europe/Copenhagen
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1695710550	4409074	12473	0	""	2023-09-26	08:42:30	14984.982	505.36157	2142.3413	40.7372	55.001	31.4737	39.2953	0.00253403	11.6296	54.5005	-37.75	-0.417457	15.7724	 58
DATA	1695710551	4409074	12477	0	""	2023-09-26	08:42:31	14984.014	505.41968	2142.6736	40.738	55.001	31.4733	39.2953	0.0025331	11.63	54.5011	-14.5	-0.417457	15.7728	 50
DATA	1695710552	4087924	12481	0	""	2023-09-26	08:42:32	14982.751	505.36816	2142.5825	40.7376	55.001	31.4717	39.2953	0.00253312	11.6301	54.5009	27	-0.417457	15.7731	116
DATA	1695710553	4087924	12485	0	""	2023-09-26	08:42:33	14981.422	505.30484	2142.6438	40.7372	55.001	31.4717	39.2953	0.00253452	11.6303	54.5011	-86	-0.41765	15.7735	109
DATA	1695710554	4087924	12489	0	""	2023-09-26	08:42:34	14980.542	505.33624	2142.5427	40.7376	55.001	31.4712	39.2942	0.00253278	11.6301	54.5007	24.75	-0.41881	15.7731	215
DATA	1695710555	4087924	12493	0	""	2023-09-26	08:42:35	14978.987	505.22235	2142.4988	40.7368	55.001	31.4717	39.2934	0.00252956	11.6304	54.5005	-63.5	-0.419003	15.7724	 31
DATA	1695710556	4087924	12497	0	""	2023-09-26	08:42:36	14981.096	505.11978	2142.9192	40.738	55.001	31.4696	39.2934	0.00253484	11.6299	54.5005	-75.5	-0.419003	15.772	195
DATA	1695710557	4087924	12501	0	""	2023-09-26	08:42:37	14981.409	505.65463	2142.8521	40.738	55.001	31.4675	39.2934	0.00253171	11.6303	54.5005	-88.25	-0.419003	15.7716	  1
DATA	1695710558	4087924	12505	0	""	2023-09-26	08:42:38	14983.748	505.52844	2142.7974	40.7368	55.001	31.4659	39.2938	0.00252886	11.6303	54.5007	0.5	-0.419003	15.7712	192
DATA	1695710559	4087924	12509	0	""	2023-09-26	08:42:39	14986.141	505.45322	2142.8711	40.7384	55.001	31.4663	39.2936	0.00253442	11.63	54.5007	-25.25	-0.419003	15.7724	205
DATA	1695710560	3766059	12513	0	""	2023-09-26	08:42:40	14987.527	505.30252	2142.7861	40.7384	55.001	31.4651	39.2938	0.00253455	11.6303	54.5011	-38.5	-0.419003	15.7728	251
DATA	1695710561	3766059	12517	0	""	2023-09-26	08:42:41	14989.36	504.94427	2142.782	40.738	55.001	31.4639	39.2934	0.00253696	11.6303	54.5007	-16.25	-0.419003	15.7716	171
DATA	1695710562	3766059	12521	0	""	2023-09-26	08:42:42	14990.954	504.77554	2143.0215	40.7388	55.001	31.4634	39.2934	0.00254378	11.6295	54.5005	-43.5	-0.419003	15.7712	  6
DATA	1695710563	3766059	12525	0	""	2023-09-26	08:42:43	14991.462	505.62476	2142.9255	40.7376	55.001	31.4626	39.2934	0.00253719	11.6299	54.5005	10.75	-0.419003	15.7708	 26
DATA	1695710564	3766059	12529	0	""	2023-09-26	08:42:44	14991.318	505.54721	2142.8645	40.7384	55.001	31.4606	39.2936	0.00252622	11.6299	54.5005	30.75	-0.419003	15.7708	 21
DATA	1695710565	3766059	12533	0	""	2023-09-26	08:42:45	14991.049	505.78378	2142.895	40.7384	55.001	31.461	39.2934	0.00253185	11.6301	54.5005	32.5	-0.419003	15.7708	121
DATA	1695710566	3766059	12537	0	""	2023-09-26	08:42:46	14991.747	505.77448	2142.9402	40.7388	55.001	31.4606	39.2936	0.00253075	11.6298	54.5005	42	-0.419003	15.7708	144
DATA	1695710567	3448009	12541	0	""	2023-09-26	08:42:47	14992.165	506.01038	2143.0405	40.7388	55.001	31.4626	39.2936	0.00252473	11.6302	54.5005	-48.75	-0.419003	15.7708	 44
DATA	1695710568	3448009	12545	0	""	2023-09-26	08:42:48	14992.21	505.91595	2142.803	40.7388	55.001	31.4593	39.2938	0.00252913	11.6299	54.5005	-47.75	-0.419003	15.7712	231
DATA	1695710569	3448009	12549	0	""	2023-09-26	08:42:49	14992.347	505.08908	2143.0298	40.7384	55.001	31.4589	39.2938	0.00252933	11.6299	54.5005	-27.75	-0.419003	15.7704	 95
DATA	1695710570	3448009	12553	0	""	2023-09-26	08:42:50	14991.607	505.49503	2142.8611	40.7388	55.001	31.4602	39.2936	0.00253355	11.6298	54.5007	-21	-0.419003	15.77	 48
DATA	1695710571	3448009	12557	0	""	2023-09-26	08:42:51	14992.115	505.35812	2142.9165	40.7388	55.001	31.4585	39.2938	0.00252791	11.6303	54.5009	-72.25	-0.419003	15.7712	 54
DATA	1695710572	3448009	12561	0	""	2023-09-26	08:42:52	14991.461	505.8447	2143.083	40.7393	55.001	31.4581	39.2934	0.00251872	11.6299	54.5011	-10	-0.419003	15.7716	 50
DATA	1695710573	3448009	12565	0	""	2023-09-26	08:42:53	14991.011	505.67865	2142.9023	40.7401	55.0018	31.4569	39.2936	0.00252533	11.6302	54.5009	-13	-0.419003	15.7712	194
DATA	1695710574	3448009	12569	0	""	2023-09-26	08:42:54	14989.279	505.22482	2142.8584	40.7388	55.0018	31.4561	39.2934	0.00252032	11.63	54.5005	-21	-0.419003	15.7704	116
DATA	1695710575	3125905	12573	0	""	2023-09-26	08:42:55	14987.161	505.11374	2142.7812	40.7397	55.0016	31.4548	39.2938	0.00253024	11.6304	54.5005	-76.25	-0.419003	15.7696	111
DATA	1695710576	3125905	12577	0	""	2023-09-26	08:42:56	14986.195	505.40088	2142.8635	40.7397	55.0018	31.4561	39.2938	0.00252708	11.6298	54.5005	-45.5	-0.419003	15.7696	 94
DATA	1695710577	3125905	12581	0	""	2023-09-26	08:42:57	14985.492	505.23138	2142.822	40.7393	55.0014	31.4561	39.2934	0.00252509	11.6299	54.5005	-71.25	-0.419003	15.7696	 66
DATA	1695710578	3125905	12585	0	""	2023-09-26	08:42:58	14984.552	505.4855	2143.0613	40.7388	55.001	31.4544	39.2934	0.00253299	11.6299	54.5005	-40.25	-0.419003	15.7696	 28
DATA	1695710579	3125905	12589	0	""	2023-09-26	08:42:59	14984.578	505.33316	2142.9358	40.7393	55.001	31.4516	39.2934	0.0025365	11.6299	54.5005	-37.5	-0.419003	15.7692	244
DATA	1695710580	3125905	12593	0	""	2023-09-26	08:43:00	14982.884	505.29568	2142.762	40.7384	55.001	31.4524	39.2938	0.0025321	11.6302	54.5005	-99	-0.419003	15.7692	 61
DATA	1695710581	3125905	12597	0	""	2023-09-26	08:43:01	14982.561	505.09055	2142.6458	40.7388	55.001	31.4511	39.2938	0.00253002	11.6303	54.5005	-62	-0.419003	15.7692	142
DATA	1695710582	2801895	12601	0	""	2023-09-26	08:43:02	14981.904	505.01508	2142.5354	40.7384	55.001	31.4491	39.2938	0.00253662	11.6301	54.5005	25.5	-0.419003	15.7692	193
DATA	1695710583	2801895	12605	0	""	2023-09-26	08:43:03	14982.468	504.11887	2142.2749	40.7393	55.001	31.4487	39.2938	0.00253443	11.6297	54.5005	-53	-0.419003	15.7688	188
DATA	1695710584	2801895	12609	0	""	2023-09-26	08:43:04	14982.729	504.48605	2142.1147	40.7393	55.001	31.4475	39.2938	0.00254065	11.6303	54.5005	-26.5	-0.419003	15.7688	 12
DATA	1695710585	2801895	12613	0	""	2023-09-26	08:43:05	14985.687	503.72845	2141.8672	40.7393	55.001	31.4483	39.2938	0.00254253	11.6299	54.5005	-22.75	-0.419003	15.7696	 88
DATA	1695710586	2801895	12617	0	""	2023-09-26	08:43:06	14986.843	504.43817	2141.8113	40.7401	55.001	31.447	39.2938	0.00254019	11.63	54.5005	-21.5	-0.419003	15.7696	102
DATA	1695710587	2801895	12621	0	""	2023-09-26	08:43:07	14989.813	504.25406	2141.8955	40.7401	55.001	31.4466	39.2938	0.00253147	11.63	54.5005	-24.25	-0.419003	15.7688	215
DATA	1695710588	2801895	12625	0	""	2023-09-26	08:43:08	14991.254	504.16193	2141.6809	40.7401	55.001	31.4462	39.2936	0.00252817	11.6301	54.5005	7.25	-0.419003	15.7684	210
DATA	1695710589	2801895	12629	0	""	2023-09-26	08:43:09	14994.744	503.66479	2141.5295	40.7397	55.001	31.4454	39.2934	0.00253257	11.6298	54.5005	-14.25	-0.419003	15.7684	 94
DATA	1695710590	2476930	12633	0	""	2023-09-26	08:43:10	14996.97	502.9183	2141.3845	40.7405	55.001	31.4458	39.2936	0.00253651	11.6301	54.5005	-5.25	-0.419003	15.768	100
DATA	1695710591	2476930	12637	0	""	2023-09-26	08:43:11	15001.145	503.02216	2141.21	40.7401	55.001	31.4458	39.2938	0.00254093	11.6297	54.5005	-82.25	-0.419003	15.768	118
DATA	1695710592	2476930	12641	0	""	2023-09-26	08:43:12	15005.335	503.04761	2141.1973	40.7393	55.001	31.445	39.2938	0.00253477	11.6299	54.5007	-12	-0.419003	15.768	 47
DATA	1695710593	2476930	12645	0	""	2023-09-26	08:43:13	15006.53	503.52161	2141.1787	40.7409	55.001	31.4454	39.2938	0.00253103	11.6305	54.5005	-24	-0.419003	15.7692	 79
DATA	1695710594	2476930	12649	0	""	2023-09-26	08:43:14	15007.595	504.87854	2141.5583	40.7397	55.001	31.4425	39.2938	0.00253786	11.6296	54.5005	-69.5	-0.419003	15.7688	 48
DATA	1695710595	2476930	12653	0	""	2023-09-26	08:43:15	15007.621	505.16299	2141.6621	40.7405	55.001	31.4413	39.2936	0.00253417	11.6301	54.5005	-17.5	-0.419003	15.7673	231
DATA	1695710596	2476930	12657	0	""	2023-09-26	08:43:16	15007.064	505.65805	2141.7534	40.7405	55.001	31.4413	39.2934	0.0025369	11.6301	54.5005	53	-0.419003	15.7673	 48
DATA	1695710597	2165079	12661	0	""	2023-09-26	08:43:17	15005.443	505.11014	2141.6855	40.7409	55.001	31.4405	39.2934	0.00253759	11.6298	54.5005	5.75	-0.419003	15.7673	208
DATA	1695710598	2165079	12665	0	""	2023-09-26	08:43:18	15005.047	504.70245	2141.6487	40.7409	55.001	31.4401	39.2934	0.00254266	11.6303	54.5005	-46.25	-0.419003	15.7669	 44
DATA	1695710599	2165079	12669	0	""	2023-09-26	08:43:19	15005.607	504.84174	2141.7634	40.7401	55.001	31.4392	39.2938	0.00254242	11.6302	54.5005	56.25	-0.419003	15.7673	  2
DATA	1695710600	2165079	12673	0	""	2023-09-26	08:43:20	15005.666	504.34909	2141.5996	40.7417	55.001	31.4397	39.2938	0.00253257	11.63	54.5005	-83.5	-0.419003	15.7653	155
DATA	1695710601	2165079	12677	0	""	2023-09-26	08:43:21	15004.833	504.54504	2141.5085	40.7409	55.001	31.4384	39.2938	0.00254025	11.63	54.5005	-5.25	-0.419003	15.7673	127
DATA	1695710602	2165079	12681	0	""	2023-09-26	08:43:22	15005.157	504.57925	2141.4355	40.7417	55.001	31.4384	39.2938	0.0025373	11.6302	54.5005	-59.5	-0.419003	15.7677	195
DATA	1695710603	2165079	12685	0	""	2023-09-26	08:43:23	15003.983	504.47876	2141.7085	40.7417	55.001	31.4372	39.2938	0.00254173	11.6303	54.5005	-35.75	-0.419003	15.7669	 55
DATA	1695710604	2165079	12689	0	""	2023-09-26	08:43:24	15004.933	504.80859	2141.5505	40.7413	55.001	31.4351	39.2934	0.00253256	11.6299	54.5005	-98.75	-0.419003	15.7669	 63
DATA	1695710605	1837015	12693	0	""	2023-09-26	08:43:25	15004.619	505.00882	2141.6648	40.7417	55.001	31.4339	39.2938	0.002531	11.6301	54.5005	105	-0.419003	15.7669	 38
DATA	1695710606	1837015	12697	0	""	2023-09-26	08:43:26	15004.45	505.27353	2141.8396	40.7413	55.001	31.4347	39.2936	0.00252885	11.6302	54.5009	-69.5	-0.419003	15.7673	206
DATA	1695710607	1837015	12701	0	""	2023-09-26	08:43:27	15003.883	505.41486	2141.7258	40.7413	55.001	31.4331	39.2934	0.00252942	11.6299	54.5011	-41.5	-0.419003	15.768	183
DATA	1695710608	1837015	12705	0	""	2023-09-26	08:43:28	15002.827	504.86578	2141.8865	40.7413	55.001	31.4331	39.2934	0.00253254	11.6301	54.5007	-74.75	-0.419003	15.768	248
DATA	1695710609	1837015	12709	0	""	2023-09-26	08:43:29	15002.042	505.70575	2141.7932	40.7413	55.001	31.4306	39.2936	0.00252668	11.6296	54.5005	-41.75	-0.419003	15.7673	 39
DATA	1695710610	1837015	12713	0	""	2023-09-26	08:43:30	15002.374	505.53677	2141.9292	40.7413	55.001	31.4302	39.2936	0.00252958	11.6301	54.5005	-21.5	-0.419003	15.7657	217
DATA	1695710611	1837015	12717	0	""	2023-09-26	08:43:31	15001.442	504.67206	2141.9094	40.7417	55.001	31.4298	39.2936	0.00253461	11.6301	54.5005	46.75	-0.419003	15.7657	235
DATA	1695710612	1517057	12721	0	""	2023-09-26	08:43:32	15000.913	505.30017	2141.9717	40.7421	55.001	31.4315	39.2936	0.00252971	11.6301	54.5005	2.5	-0.419003	15.7657	107
DATA	1695710613	1517057	12725	0	""	2023-09-26	08:43:33	14999.22	505.20926	2142.0652	40.7417	55.001	31.4306	39.2934	0.00252855	11.6304	54.5005	-81	-0.419003	15.7657	 88
DATA	1695710614	1517057	12729	0	""	2023-09-26	08:43:34	15000.212	505.36374	2142.1296	40.7425	55.001	31.4286	39.2934	0.00252644	11.63	54.5005	-43	-0.419003	15.7653	 22
DATA	1695710615	1517057	12733	0	""	2023-09-26	08:43:35	14999.54	504.92902	2142.1138	40.7421	55.001	31.4278	39.2934	0.00253428	11.6302	54.5005	32.75	-0.419003	15.7653	197
DATA	1695710616	1517057	12737	0	""	2023-09-26	08:43:36	15000.415	504.89734	2142.116	40.7417	55.001	31.4282	39.2936	0.00253423	11.6302	54.5005	-14.75	-0.419003	15.7649	229
DATA	1695710617	1517057	12741	0	""	2023-09-26	08:43:37	14999.826	504.70917	2141.866	40.7417	55.001	31.429	39.2938	0.00254406	11.63	54.5005	-59.25	-0.419003	15.7649	123
DATA	1695710618	1517057	12745	0	""	2023-09-26	08:43:38	15001.062	504.38489	2141.9712	40.7417	55.001	31.4261	39.2938	0.00254063	11.6305	54.5005	-77	-0.419003	15.7649	148
DATA	1695710619	1517057	12749	0	""	2023-09-26	08:43:39	15000.988	504.58801	2142.0605	40.7425	55.001	31.4237	39.2938	0.0025411	11.6299	54.5005	-27.5	-0.419003	15.7653	201
DATA	1695710620	1194953	12753	0	""	2023-09-26	08:43:40	14999.792	504.32867	2142.054	40.7421	55.001	31.4237	39.2936	0.00254376	11.6302	54.5005	14	-0.419003	15.7653	 52
DATA	1695710621	1194953	12757	0	""	2023-09-26	08:43:41	14999.969	504.54999	2141.8953	40.7421	55.001	31.422	39.2934	0.002543	11.6299	54.5005	57.25	-0.419003	15.7649	146
DATA	1695710622	1194953	12761	0	""	2023-09-26	08:43:42	15000.642	504.15878	2141.9097	40.7413	55.001	31.4228	39.2934	0.00254609	11.6304	54.5007	-60	-0.419003	15.7649	142
DATA	1695710623	1194953	12765	0	""	2023-09-26	08:43:43	14997.956	504.29272	2141.9441	40.7421	55.001	31.422	39.2934	0.00254619	11.6305	54.5005	3.75	-0.419003	15.7649	167
DATA	1695710624	1194953	12769	0	""	2023-09-26	08:43:44	14995.755	504.29684	2141.9214	40.7421	55.001	31.4212	39.2934	0.00253793	11.6302	54.5009	-33.5	-0.419003	15.7645	  6
DATA	1695710625	1194953	12773	0	""	2023-09-26	08:43:45	14994.977	504.38287	2141.8396	40.7417	55.001	31.4216	39.2934	0.00253075	11.6303	54.5009	94.25	-0.419003	15.7657	 35
DATA	1695710626	1194953	12777	0	""	2023-09-26	08:43:46	14992.93	504.22055	2141.8721	40.7425	55.001	31.422	39.2934	0.00253622	11.6302	54.5009	-121	-0.419003	15.7649	 93
DATA	1695710627	871896	12781	0	""	2023-09-26	08:43:47	14992.294	503.76987	2142.0393	40.7413	55.001	31.4192	39.2934	0.0025378	11.6304	54.5005	3	-0.419003	15.7649	242
DATA	1695710628	871896	12785	0	""	2023-09-26	08:43:48	14991.912	503.74829	2142.0037	40.7425	55.001	31.4183	39.2938	0.00253351	11.6298	54.5005	-11.5	-0.419003	15.7641	220
DATA	1695710629	871896	12789	0	""	2023-09-26	08:43:49	14991.347	503.35529	2142.0171	40.7434	55.001	31.4183	39.2934	0.00254049	11.6305	54.5005	-37	-0.419003	15.7637	125
DATA	1695710630	871896	12793	0	""	2023-09-26	08:43:50	14991.093	503.87201	2142.2271	40.7425	55.001	31.4187	39.2936	0.00254094	11.6298	54.5005	-65.25	-0.419003	15.7629	 11
DATA	1695710631	871896	12797	0	""	2023-09-26	08:43:51	14990.629	503.79593	2142.2185	40.7442	55.001	31.4179	39.2938	0.00254434	11.6302	54.5005	-70.75	-0.419003	15.7622	 20
DATA	1695710632	871896	12801	0	""	2023-09-26	08:43:52	14989.839	503.92368	2142.3567	40.7434	55.001	31.4171	39.2934	0.00254133	11.6303	54.5005	-4.25	-0.419003	15.7629	212
DATA	1695710633	871896	12805	0	""	2023-09-26	08:43:53	14989.793	504.24182	2142.5049	40.7434	55.001	31.4171	39.2934	0.00253817	11.6299	54.5005	-31.25	-0.419003	15.7629	 18
DATA	1695710634	871896	12809	0	""	2023-09-26	08:43:54	14990.497	504.62454	2142.3926	40.7425	55.001	31.4155	39.2936	0.00253959	11.63	54.5005	-60	-0.419003	15.7629	 30
DATA	1695710635	546932	12813	0	""	2023-09-26	08:43:55	14990.404	504.94528	2142.3782	40.7429	55.001	31.4134	39.2934	0.00253229	11.6307	54.5005	43.75	-0.419003	15.7629	214
DATA	1695710636	546932	12817	0	""	2023-09-26	08:43:56	14990.456	504.74106	2142.3877	40.7438	55.001	31.4134	39.2938	0.00252783	11.63	54.5005	70.25	-0.419003	15.7637	121
DATA	1695710637	546932	12821	0	""	2023-09-26	08:43:57	14989.12	504.14597	2142.1816	40.7438	55.001	31.4146	39.2934	0.00253214	11.63	54.5005	39.5	-0.419003	15.7629	 10
DATA	1695710638	546932	12825	0	""	2023-09-26	08:43:58	14987.817	504.05563	2142.2925	40.7434	55.001	31.4151	39.2938	0.00253537	11.6302	54.5005	2	-0.419003	15.7629	 15
DATA	1695710639	546932	12829	0	""	2023-09-26	08:43:59	14986.209	503.60623	2142.219	40.7438	55.001	31.4151	39.2938	0.00253591	11.6303	54.5005	-32.25	-0.419003	15.7626	205
DATA	1695710640	546932	12833	0	""	2023-09-26	08:44:00	14983.139	504.13208	2142.1521	40.7434	55.001	31.4134	39.2938	0.00252964	11.6302	54.5005	-83.75	-0.419003	15.7626	231
DATA	1695710641	546932	12837	0	""	2023-09-26	08:44:01	14982.256	503.49969	2142.0874	40.7442	55.001	31.4114	39.2936	0.00252961	11.6303	54.5005	33.5	-0.419003	15.7622	152
DATA	1695710642	233888	12841	0	""	2023-09-26	08:44:02	14982.237	503.2001	2142.1421	40.7429	55.001	31.4122	39.2938	0.0025276	11.6303	54.5005	-22	-0.419003	15.7622	213
DATA	1695710643	233888	12845	0	""	2023-09-26	08:44:03	14979.553	503.17657	2142.083	40.7442	55.001	31.4122	39.2936	0.00253748	11.6303	54.5005	1	-0.419003	15.7614	205
DATA	1695710644	233888	12849	0	""	2023-09-26	08:44:04	14979.119	503.89041	2142.1047	40.7434	55.0012	31.4105	39.2938	0.00253638	11.6304	54.5005	-88.75	-0.419003	15.7614	 57
DATA	1695710645	233888	12853	0	""	2023-09-26	08:44:05	14978.102	504.31055	2142.2649	40.7438	55.0014	31.4097	39.2934	0.00253564	11.6306	54.5005	56	-0.419003	15.7614	111
DATA	1695710646	233888	12857	0	""	2023-09-26	08:44:06	14976.054	504.39279	2142.3408	40.7434	55.001	31.4089	39.2934	0.00253307	11.6301	54.5005	-23.75	-0.419003	15.761	207
DATA	1695710647	233888	12861	0	""	2023-09-26	08:44:07	14977.203	504.79745	2142.2219	40.7438	55.0012	31.4081	39.2934	0.00253289	11.6305	54.5005	12	-0.419003	15.761	 60
DATA	1695710648	233888	12865	0	""	2023-09-26	08:44:08	14974.882	503.99036	2142.3015	40.7434	55.0016	31.4085	39.2934	0.00253662	11.6306	54.5005	17.25	-0.419003	15.761	219
DATA	1695710649	233888	12869	0	""	2023-09-26	08:44:09	14973.682	503.83887	2142.0637	40.7434	55.0018	31.4109	39.2934	0.00254073	11.6305	54.5005	-82.75	-0.419003	15.761	 27
DATA	1695710649	999910116	12873	0	""	2023-09-26	08:44:09	14973.612	503.44635	2142.3328	40.7438	55.0018	31.4085	39.2934	0.00254133	11.6305	54.5005	-11.5	-0.419003	15.7602	150
DATA	1695710650	999910116	12877	0	""	2023-09-26	08:44:10	14974.993	503.02466	2142.3562	40.7434	55.0016	31.4068	39.2934	0.00254367	11.6301	54.5005	-82	-0.419003	15.7618	 63
DATA	1695710651	999910116	12881	0	""	2023-09-26	08:44:11	14977.81	502.06372	2142.3767	40.7434	55.001	31.4056	39.2938	0.00254813	11.6308	54.5005	-43.75	-0.419003	15.761	 54
DATA	1695710652	999910116	12885	0	""	2023-09-26	08:44:12	14980.509	501.64441	2142.394	40.7438	55.0012	31.4044	39.2938	0.0025494	11.6303	54.5011	-42.5	-0.419003	15.761	248
DATA	1695710653	999910116	12889	0	""	2023-09-26	08:44:13	14983.963	501.8093	2142.0732	40.7438	55.001	31.4048	39.2936	0.00255081	11.6304	54.5011	-12	-0.419003	15.761	154
DATA	1695710654	999910116	12893	0	""	2023-09-26	08:44:14	14985.933	500.66272	2141.8291	40.7438	55.001	31.4044	39.2934	0.00254917	11.6303	54.5013	-70.5	-0.419003	15.7618	112
DATA	1695710655	999910116	12897	0	""	2023-09-26	08:44:15	14990	500.80466	2141.7288	40.745	55.001	31.4015	39.2934	0.00253879	11.6304	54.5013	-71.5	-0.419003	15.7618	123
DATA	1695710656	999591112	12901	0	""	2023-09-26	08:44:16	14993.249	500.42807	2141.833	40.7446	55.001	31.4007	39.2936	0.00255086	11.6303	54.5011	20.5	-0.419003	15.7618	252
DATA	1695710657	999591112	12905	0	""	2023-09-26	08:44:17	14995.669	500.39563	2141.6821	40.7446	55.001	31.4027	39.2934	0.00255085	11.6305	54.5007	-31	-0.419003	15.7606	 17
DATA	1695710658	999591112	12909	0	""	2023-09-26	08:44:18	14997.365	500.85037	2141.9536	40.745	55.001	31.4023	39.2934	0.00253858	11.6302	54.5005	-79.25	-0.419003	15.7598	136
DATA	1695710659	999591112	12913	0	""	2023-09-26	08:44:19	14999.62	501.62396	2141.781	40.7438	55.001	31.4015	39.2938	0.00254063	11.6304	54.5005	-58	-0.419003	15.7598	184
DATA	1695710660	999591112	12917	0	""	2023-09-26	08:44:20	15002.141	501.88708	2141.9636	40.7446	55.001	31.4023	39.2936	0.00253917	11.6299	54.5005	-79.75	-0.419003	15.759	116
DATA	1695710661	999591112	12921	0	""	2023-09-26	08:44:21	15002.875	501.18732	2141.7214	40.745	55.001	31.3991	39.2936	0.00254146	11.63	54.5005	-56	-0.419003	15.7594	 98
DATA	1695710662	999591112	12925	0	""	2023-09-26	08:44:22	15004.451	501.33838	2141.729	40.745	55.001	31.4003	39.2934	0.00254348	11.6302	54.5005	-29.25	-0.419003	15.7594	 34
DATA	1695710663	999591112	12929	0	""	2023-09-26	08:44:23	15005.919	500.7746	2141.803	40.7446	55.001	31.3991	39.2934	0.00254984	11.6299	54.5007	-24.5	-0.419003	15.7586	 30
DATA	1695710664	999264955	12933	0	""	2023-09-26	08:44:24	15006.733	500.72751	2141.6848	40.7462	55.001	31.3982	39.2934	0.00254776	11.6299	54.5005	-108	-0.419003	15.7586	 90
DATA	1695710665	999264955	12937	0	""	2023-09-26	08:44:25	15006.839	500.30408	2141.5898	40.7458	55.001	31.3962	39.2936	0.00254455	11.6306	54.5007	15.5	-0.419003	15.7582	 89
DATA	1695710666	999264955	12941	0	""	2023-09-26	08:44:26	15007.162	500.12146	2141.5562	40.7462	55.001	31.3958	39.2938	0.00254378	11.6303	54.5009	52.25	-0.419003	15.7582	119
DATA	1695710667	999264955	12945	0	""	2023-09-26	08:44:27	15007.757	499.93707	2141.4822	40.7466	55.001	31.3974	39.2936	0.00253617	11.6298	54.5013	-51.5	-0.419003	15.759	110
DATA	1695710668	999264955	12949	0	""	2023-09-26	08:44:28	15008.523	500.28494	2141.4673	40.7446	55.001	31.3958	39.2938	0.00253574	11.6307	54.5013	-41	-0.419003	15.7598	 47
DATA	1695710669	999264955	12953	0	""	2023-09-26	08:44:29	15008.125	499.93561	2141.3513	40.7462	55.001	31.3958	39.2938	0.00253637	11.6299	54.5013	-54.5	-0.419003	15.7606	149
DATA	1695710670	999264955	12957	0	""	2023-09-26	08:44:30	15008.861	499.92953	2141.4033	40.745	55.001	31.3937	39.2938	0.00254185	11.6303	54.5005	-34	-0.419003	15.7602	229
DATA	1695710671	998945951	12961	0	""	2023-09-26	08:44:31	15008.717	499.87476	2141.3186	40.747	55.001	31.3929	39.2934	0.00253924	11.6303	54.5005	-9.75	-0.419003	15.759	 48
DATA	1695710672	998945951	12965	0	""	2023-09-26	08:44:32	15008.868	499.54932	2141.2158	40.7462	55.001	31.3933	39.2934	0.00253389	11.6308	54.5005	48.25	-0.419003	15.7586	158
DATA	1695710673	998945951	12969	0	""	2023-09-26	08:44:33	15009.92	500.06717	2141.3	40.745	55.001	31.3933	39.2938	0.00254071	11.6302	54.5005	-41.5	-0.419003	15.7582	106
DATA	1695710674	998945951	12973	0	""	2023-09-26	08:44:34	15010.498	499.79047	2141.3086	40.7466	55.001	31.3933	39.2938	0.00254716	11.6301	54.5005	-46	-0.419003	15.7578	 49
DATA	1695710675	998945951	12977	0	""	2023-09-26	08:44:35	15008.269	499.77148	2141.4607	40.7466	55.001	31.3929	39.2938	0.00254031	11.6305	54.5005	-27.75	-0.419003	15.7578	210
DATA	1695710676	998945951	12981	0	""	2023-09-26	08:44:36	15008.641	500.23846	2141.321	40.7462	55.001	31.3913	39.2938	0.00253448	11.6299	54.5005	11.75	-0.419003	15.7582	 76
DATA	1695710677	998945951	12985	0	""	2023-09-26	08:44:37	15009.629	500.41287	2141.3501	40.7462	55.001	31.3933	39.2938	0.0025378	11.6301	54.5005	19	-0.419003	15.7578	191
DATA	1695710678	998945951	12989	0	""	2023-09-26	08:44:38	15010.014	499.83105	2141.311	40.7458	55.001	31.3921	39.2938	0.00254647	11.6308	54.5005	-69.5	-0.419003	15.7575	 87
DATA	1695710679	998624086	12993	0	""	2023-09-26	08:44:39	15010.443	500.10928	2141.24	40.7466	55.001	31.3909	39.2934	0.00254417	11.6301	54.5005	-25	-0.419003	15.7567	161
DATA	1695710680	998624086	12997	0	""	2023-09-26	08:44:40	15010.103	500.09995	2141.2878	40.7458	55.001	31.3892	39.2934	0.00254039	11.6303	54.5005	-21.75	-0.419003	15.7567	167
DATA	1695710681	998624086	13001	0	""	2023-09-26	08:44:41	15010.215	500.70267	2141.3892	40.7466	55.001	31.3913	39.2934	0.00254364	11.6304	54.5005	53.5	-0.419003	15.7567	 37
DATA	1695710682	998624086	13005	0	""	2023-09-26	08:44:42	15010.434	500.27484	2141.4092	40.7466	55.001	31.3909	39.2934	0.00254571	11.6299	54.5005	-31	-0.419003	15.7567	  2
DATA	1695710683	998624086	13009	0	""	2023-09-26	08:44:43	15008.876	500.41986	2141.4639	40.7462	55.001	31.3896	39.2934	0.002543	11.6302	54.5005	-33	-0.419003	15.7567	173
