millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K30_CO2, SampleNumber
9448998, 1650887154, 2022/4/25 11:45:54, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18898
9449499, 1650887154, 2022/4/25 11:45:54, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18899
9450000, 1650887155, 2022/4/25 11:45:55, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18900
9450499, 1650887155, 2022/4/25 11:45:55, 40.40, 31.60, 380.86, 2314.45, 4384.77, 359, 18901
9450998, 1650887156, 2022/4/25 11:45:56, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18902
9451500, 1650887157, 2022/4/25 11:45:57, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18903
9451999, 1650887157, 2022/4/25 11:45:57, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18904
9452498, 1650887158, 2022/4/25 11:45:58, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18905
9452999, 1650887158, 2022/4/25 11:45:58, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18906
9453499, 1650887159, 2022/4/25 11:45:59, 40.40, 31.60, 380.86, 2314.45, 4384.77, 359, 18907
9453999, 1650887159, 2022/4/25 11:45:59, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18908
9454499, 1650887160, 2022/4/25 11:46:0, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18909
9454998, 1650887160, 2022/4/25 11:46:0, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18910
9455499, 1650887161, 2022/4/25 11:46:1, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18911
9456000, 1650887161, 2022/4/25 11:46:1, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18912
9456498, 1650887162, 2022/4/25 11:46:2, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18913
9456999, 1650887162, 2022/4/25 11:46:2, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18914
9457499, 1650887163, 2022/4/25 11:46:3, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18915
9457998, 1650887163, 2022/4/25 11:46:3, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18916
9458499, 1650887164, 2022/4/25 11:46:4, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18917
9458999, 1650887164, 2022/4/25 11:46:4, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18918
9459500, 1650887165, 2022/4/25 11:46:5, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18919
9459999, 1650887165, 2022/4/25 11:46:5, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18920
9460499, 1650887166, 2022/4/25 11:46:6, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18921
9461000, 1650887166, 2022/4/25 11:46:6, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18922
9461499, 1650887167, 2022/4/25 11:46:7, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18923
9461999, 1650887167, 2022/4/25 11:46:7, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18924
9462500, 1650887168, 2022/4/25 11:46:8, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18925
9462999, 1650887168, 2022/4/25 11:46:8, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18926
9463498, 1650887169, 2022/4/25 11:46:9, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18927
9464000, 1650887169, 2022/4/25 11:46:9, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18928
9464499, 1650887170, 2022/4/25 11:46:10, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18929
9464998, 1650887170, 2022/4/25 11:46:10, 40.40, 31.60, 380.86, 2314.45, 4384.77, 359, 18930
9465500, 1650887171, 2022/4/25 11:46:11, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18931
9465999, 1650887171, 2022/4/25 11:46:11, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18932
9466499, 1650887172, 2022/4/25 11:46:12, 40.30, 31.50, 375.98, 2314.45, 4384.77, 359, 18933
9466999, 1650887172, 2022/4/25 11:46:12, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18934
9467499, 1650887173, 2022/4/25 11:46:13, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18935
9468000, 1650887173, 2022/4/25 11:46:13, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18936
9468499, 1650887174, 2022/4/25 11:46:14, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18937
9468999, 1650887174, 2022/4/25 11:46:14, 40.40, 31.60, 380.86, 2314.45, 4384.77, 359, 18938
9469499, 1650887175, 2022/4/25 11:46:15, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18939
9470000, 1650887175, 2022/4/25 11:46:15, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18940
9470499, 1650887176, 2022/4/25 11:46:16, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18941
9470999, 1650887176, 2022/4/25 11:46:16, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18942
9471499, 1650887177, 2022/4/25 11:46:17, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18943
9471998, 1650887177, 2022/4/25 11:46:17, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18944
9472499, 1650887178, 2022/4/25 11:46:18, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18945
9472999, 1650887178, 2022/4/25 11:46:18, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18946
9473499, 1650887179, 2022/4/25 11:46:19, 40.40, 31.60, 375.98, 2314.45, 4384.77, 359, 18947
9473999, 1650887179, 2022/4/25 11:46:19, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18948
9474500, 1650887180, 2022/4/25 11:46:20, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18949
9474999, 1650887180, 2022/4/25 11:46:20, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18950
9475499, 1650887181, 2022/4/25 11:46:21, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18951
9475999, 1650887181, 2022/4/25 11:46:21, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18952
9476499, 1650887182, 2022/4/25 11:46:22, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18953
9476999, 1650887182, 2022/4/25 11:46:22, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18954
9477499, 1650887183, 2022/4/25 11:46:23, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18955
9477999, 1650887183, 2022/4/25 11:46:23, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18956
9478499, 1650887184, 2022/4/25 11:46:24, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18957
9479000, 1650887184, 2022/4/25 11:46:24, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18958
9479498, 1650887185, 2022/4/25 11:46:25, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18959
9479999, 1650887185, 2022/4/25 11:46:25, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18960
9480500, 1650887186, 2022/4/25 11:46:26, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18961
9480998, 1650887186, 2022/4/25 11:46:26, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18962
9481499, 1650887187, 2022/4/25 11:46:27, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18963
9482000, 1650887187, 2022/4/25 11:46:27, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18964
9482500, 1650887188, 2022/4/25 11:46:28, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18965
9482999, 1650887188, 2022/4/25 11:46:28, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18966
9483499, 1650887189, 2022/4/25 11:46:29, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18967
9483999, 1650887189, 2022/4/25 11:46:29, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18968
9484498, 1650887190, 2022/4/25 11:46:30, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18969
9484999, 1650887190, 2022/4/25 11:46:30, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18970
9485499, 1650887191, 2022/4/25 11:46:31, 40.40, 31.60, 375.98, 2314.45, 4384.77, 358, 18971
9485999, 1650887191, 2022/4/25 11:46:31, 40.40, 31.60, 380.86, 2314.45, 4384.77, 358, 18972
9486500, 1650887192, 2022/4/25 11:46:32, 40.40, 31.60, 380.86, 2314.45, 4355.47, 358, 18973
9487000, 1650887192, 2022/4/25 11:46:32, 40.40, 31.60, 380.86, 2314.45, 4355.47, 358, 18974
9487499, 1650887193, 2022/4/25 11:46:33, 40.40, 31.60, 380.86, 2314.45, 4355.47, 358, 18975
9487998, 1650887193, 2022/4/25 11:46:33, 40.40, 31.60, 380.86, 2314.45, 4355.47, 358, 18976
9488499, 1650887194, 2022/4/25 11:46:34, 40.40, 31.60, 380.86, 2319.34, 4355.47, 358, 18977
9488999, 1650887194, 2022/4/25 11:46:34, 40.40, 31.60, 380.86, 2319.34, 4355.47, 358, 18978
9489499, 1650887195, 2022/4/25 11:46:35, 40.40, 31.60, 380.86, 2319.34, 4355.47, 358, 18979
9489999, 1650887195, 2022/4/25 11:46:35, 40.40, 31.60, 390.63, 2319.34, 4355.47, 358, 18980
9490499, 1650887196, 2022/4/25 11:46:36, 40.40, 31.60, 390.63, 2319.34, 4360.35, 358, 18981
9490999, 1650887196, 2022/4/25 11:46:36, 40.40, 31.60, 390.63, 2314.45, 4360.35, 358, 18982
9491499, 1650887197, 2022/4/25 11:46:37, 40.40, 31.60, 390.63, 2314.45, 4360.35, 358, 18983
9492000, 1650887197, 2022/4/25 11:46:37, 40.40, 31.60, 390.63, 2314.45, 4360.35, 358, 18984
9492500, 1650887198, 2022/4/25 11:46:38, 40.40, 31.60, 390.63, 2314.45, 4360.35, 358, 18985
9492999, 1650887198, 2022/4/25 11:46:38, 40.40, 31.60, 390.63, 2314.45, 4360.35, 358, 18986
9493498, 1650887199, 2022/4/25 11:46:39, 40.40, 31.60, 390.63, 2314.45, 4360.35, 358, 18987
9494000, 1650887199, 2022/4/25 11:46:39, 40.40, 31.70, 390.63, 2314.45, 4365.23, 358, 18988
9494500, 1650887200, 2022/4/25 11:46:40, 40.40, 31.60, 390.63, 2309.57, 4365.23, 358, 18989
9494999, 1650887200, 2022/4/25 11:46:40, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18990
9495499, 1650887201, 2022/4/25 11:46:41, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18991
9495999, 1650887201, 2022/4/25 11:46:41, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18992
9496499, 1650887202, 2022/4/25 11:46:42, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18993
9496998, 1650887202, 2022/4/25 11:46:42, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18994
9497499, 1650887203, 2022/4/25 11:46:43, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18995
9497999, 1650887203, 2022/4/25 11:46:43, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18996
9498499, 1650887204, 2022/4/25 11:46:44, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18997
9498999, 1650887204, 2022/4/25 11:46:44, 40.40, 31.60, 385.74, 2309.57, 4365.23, 358, 18998
9499499, 1650887205, 2022/4/25 11:46:45, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 18999
9499999, 1650887205, 2022/4/25 11:46:45, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19000
9500498, 1650887206, 2022/4/25 11:46:46, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19001
9500999, 1650887206, 2022/4/25 11:46:46, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19002
9501500, 1650887207, 2022/4/25 11:46:47, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19003
9502000, 1650887207, 2022/4/25 11:46:47, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19004
9502499, 1650887208, 2022/4/25 11:46:48, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19005
9502999, 1650887208, 2022/4/25 11:46:48, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19006
9503499, 1650887209, 2022/4/25 11:46:49, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19007
9503998, 1650887209, 2022/4/25 11:46:49, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19008
9504499, 1650887210, 2022/4/25 11:46:50, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19009
9504999, 1650887210, 2022/4/25 11:46:50, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19010
9505499, 1650887211, 2022/4/25 11:46:51, 40.40, 31.60, 385.74, 2299.80, 4365.23, 358, 19011
9505998, 1650887211, 2022/4/25 11:46:51, 40.40, 31.60, 385.74, 2304.69, 4365.23, 358, 19012
9506499, 1650887212, 2022/4/25 11:46:52, 40.50, 31.60, 385.74, 2299.80, 4365.23, 358, 19013
9506999, 1650887212, 2022/4/25 11:46:52, 40.50, 31.60, 385.74, 2299.80, 4365.23, 358, 19014
9507499, 1650887213, 2022/4/25 11:46:53, 40.50, 31.60, 385.74, 2299.80, 4384.77, 358, 19015
9507999, 1650887213, 2022/4/25 11:46:53, 40.50, 31.60, 385.74, 2299.80, 4384.77, 358, 19016
9508499, 1650887214, 2022/4/25 11:46:54, 40.50, 31.60, 385.74, 2299.80, 4384.77, 358, 19017
9508999, 1650887214, 2022/4/25 11:46:54, 40.50, 31.60, 385.74, 2294.92, 4384.77, 358, 19018
9509498, 1650887215, 2022/4/25 11:46:55, 40.50, 31.60, 385.74, 2294.92, 4384.77, 358, 19019
9509999, 1650887215, 2022/4/25 11:46:55, 40.50, 31.60, 385.74, 2294.92, 4384.77, 358, 19020
9510499, 1650887216, 2022/4/25 11:46:56, 40.50, 31.60, 385.74, 2294.92, 4384.77, 358, 19021
9511000, 1650887216, 2022/4/25 11:46:56, 40.50, 31.60, 375.98, 2294.92, 4384.77, 358, 19022
9511500, 1650887217, 2022/4/25 11:46:57, 40.50, 31.60, 375.98, 2294.92, 4384.77, 358, 19023
9512000, 1650887217, 2022/4/25 11:46:57, 40.50, 31.60, 375.98, 2294.92, 4384.77, 358, 19024
9512499, 1650887218, 2022/4/25 11:46:58, 40.50, 31.60, 380.86, 2294.92, 4384.77, 358, 19025
9512998, 1650887219, 2022/4/25 11:46:59, 40.50, 31.60, 375.98, 2294.92, 4384.77, 358, 19026
9513499, 1650887219, 2022/4/25 11:46:59, 40.50, 31.60, 375.98, 2294.92, 4384.77, 358, 19027
9513999, 1650887220, 2022/4/25 11:47:0, 40.50, 31.60, 375.98, 2290.04, 4384.77, 358, 19028
9514499, 1650887220, 2022/4/25 11:47:0, 40.50, 31.60, 375.98, 2290.04, 4384.77, 358, 19029
9514999, 1650887221, 2022/4/25 11:47:1, 40.50, 31.50, 375.98, 2290.04, 4384.77, 358, 19030
9515500, 1650887221, 2022/4/25 11:47:1, 40.60, 31.60, 375.98, 2290.04, 4384.77, 358, 19031
9515999, 1650887222, 2022/4/25 11:47:2, 40.50, 31.50, 375.98, 2290.04, 4384.77, 358, 19032
9516498, 1650887222, 2022/4/25 11:47:2, 40.50, 31.50, 375.98, 2290.04, 4384.77, 358, 19033
9516999, 1650887223, 2022/4/25 11:47:3, 40.50, 31.50, 375.98, 2290.04, 4384.77, 358, 19034
9517500, 1650887223, 2022/4/25 11:47:3, 40.60, 31.50, 375.98, 2290.04, 4384.77, 358, 19035
9517999, 1650887224, 2022/4/25 11:47:4, 40.60, 31.50, 375.98, 2290.04, 4384.77, 358, 19036
9518498, 1650887224, 2022/4/25 11:47:4, 40.60, 31.50, 375.98, 2290.04, 4384.77, 358, 19037
9518999, 1650887225, 2022/4/25 11:47:5, 40.60, 31.50, 375.98, 2290.04, 4384.77, 358, 19038
9519499, 1650887225, 2022/4/25 11:47:5, 40.60, 31.50, 375.98, 2290.04, 4384.77, 358, 19039
9519998, 1650887226, 2022/4/25 11:47:6, 40.60, 31.50, 375.98, 2290.04, 4384.77, 358, 19040
9520499, 1650887226, 2022/4/25 11:47:6, 40.60, 31.50, 375.98, 2290.04, 4384.77, 358, 19041
9520999, 1650887227, 2022/4/25 11:47:7, 40.70, 31.50, 375.98, 2290.04, 4384.77, 358, 19042
9521499, 1650887227, 2022/4/25 11:47:7, 40.70, 31.50, 375.98, 2285.16, 4384.77, 358, 19043
9521998, 1650887228, 2022/4/25 11:47:8, 40.70, 31.50, 375.98, 2285.16, 4384.77, 358, 19044
9522499, 1650887228, 2022/4/25 11:47:8, 40.70, 31.50, 375.98, 2285.16, 4384.77, 358, 19045
9522999, 1650887229, 2022/4/25 11:47:9, 40.70, 31.50, 375.98, 2285.16, 4384.77, 358, 19046
9523499, 1650887229, 2022/4/25 11:47:9, 40.70, 31.50, 375.98, 2285.16, 4384.77, 358, 19047
9523999, 1650887230, 2022/4/25 11:47:10, 40.70, 31.50, 375.98, 2285.16, 4384.77, 358, 19048
9524499, 1650887230, 2022/4/25 11:47:10, 40.70, 31.50, 375.98, 2285.16, 4384.77, 358, 19049
9524999, 1650887231, 2022/4/25 11:47:11, 40.80, 31.50, 375.98, 2285.16, 4384.77, 358, 19050
9525499, 1650887231, 2022/4/25 11:47:11, 40.80, 31.50, 375.98, 2285.16, 4384.77, 358, 19051
9526000, 1650887232, 2022/4/25 11:47:12, 40.80, 31.50, 375.98, 2285.16, 4384.77, 358, 19052
9526499, 1650887232, 2022/4/25 11:47:12, 40.70, 31.40, 375.98, 2285.16, 4384.77, 358, 19053
9527000, 1650887233, 2022/4/25 11:47:13, 40.80, 31.40, 375.98, 2285.16, 4384.77, 358, 19054
9527499, 1650887233, 2022/4/25 11:47:13, 40.80, 31.40, 375.98, 2285.16, 4384.77, 358, 19055
9527999, 1650887234, 2022/4/25 11:47:14, 40.80, 31.40, 375.98, 2285.16, 4384.77, 358, 19056
9528499, 1650887234, 2022/4/25 11:47:14, 40.80, 31.40, 375.98, 2285.16, 4384.77, 358, 19057
9528998, 1650887235, 2022/4/25 11:47:15, 40.80, 31.40, 375.98, 2285.16, 4384.77, 359, 19058
9529499, 1650887235, 2022/4/25 11:47:15, 40.80, 31.40, 375.98, 2285.16, 4384.77, 359, 19059
9529999, 1650887236, 2022/4/25 11:47:16, 40.90, 31.40, 375.98, 2285.16, 4384.77, 359, 19060
9530499, 1650887236, 2022/4/25 11:47:16, 40.90, 31.40, 375.98, 2285.16, 4384.77, 359, 19061
9530999, 1650887237, 2022/4/25 11:47:17, 40.90, 31.40, 375.98, 2285.16, 4384.77, 359, 19062
9531499, 1650887237, 2022/4/25 11:47:17, 40.90, 31.40, 375.98, 2280.27, 4384.77, 359, 19063
9531999, 1650887238, 2022/4/25 11:47:18, 41.00, 31.40, 375.98, 2280.27, 4384.77, 359, 19064
9532498, 1650887238, 2022/4/25 11:47:18, 41.00, 31.40, 375.98, 2280.27, 4384.77, 358, 19065
9532999, 1650887239, 2022/4/25 11:47:19, 41.00, 31.40, 375.98, 2280.27, 4384.77, 358, 19066
9533499, 1650887239, 2022/4/25 11:47:19, 40.90, 31.30, 375.98, 2280.27, 4384.77, 358, 19067
9534000, 1650887240, 2022/4/25 11:47:20, 41.00, 31.40, 375.98, 2280.27, 4384.77, 358, 19068
9534498, 1650887240, 2022/4/25 11:47:20, 41.10, 31.40, 375.98, 2280.27, 4384.77, 358, 19069
9534999, 1650887241, 2022/4/25 11:47:21, 41.10, 31.40, 375.98, 2280.27, 4384.77, 358, 19070
9535500, 1650887241, 2022/4/25 11:47:21, 41.10, 31.40, 375.98, 2280.27, 4384.77, 358, 19071
9535998, 1650887242, 2022/4/25 11:47:22, 41.10, 31.40, 375.98, 2280.27, 4384.77, 358, 19072
9536498, 1650887242, 2022/4/25 11:47:22, 41.10, 31.40, 375.98, 2280.27, 4384.77, 358, 19073
9536999, 1650887243, 2022/4/25 11:47:23, 41.00, 31.30, 375.98, 2280.27, 4384.77, 358, 19074
9537499, 1650887243, 2022/4/25 11:47:23, 41.00, 31.30, 375.98, 2280.27, 4384.77, 358, 19075
9537998, 1650887244, 2022/4/25 11:47:24, 41.00, 31.30, 375.98, 2280.27, 4384.77, 358, 19076
9538499, 1650887244, 2022/4/25 11:47:24, 41.10, 31.30, 375.98, 2280.27, 4384.77, 358, 19077
9539000, 1650887245, 2022/4/25 11:47:25, 41.10, 31.30, 375.98, 2280.27, 4384.77, 358, 19078
9539499, 1650887245, 2022/4/25 11:47:25, 41.10, 31.30, 375.98, 2275.39, 4384.77, 358, 19079
9539998, 1650887246, 2022/4/25 11:47:26, 41.10, 31.30, 375.98, 2275.39, 4384.77, 358, 19080
9540500, 1650887246, 2022/4/25 11:47:26, 41.10, 31.30, 375.98, 2275.39, 4384.77, 358, 19081
9540999, 1650887247, 2022/4/25 11:47:27, 41.10, 31.30, 375.98, 2275.39, 4384.77, 358, 19082
9541498, 1650887247, 2022/4/25 11:47:27, 41.20, 31.30, 375.98, 2275.39, 4384.77, 358, 19083
9541999, 1650887248, 2022/4/25 11:47:28, 41.20, 31.30, 375.98, 2275.39, 4384.77, 358, 19084
9542499, 1650887248, 2022/4/25 11:47:28, 41.20, 31.30, 375.98, 2275.39, 4384.77, 358, 19085
9542999, 1650887249, 2022/4/25 11:47:29, 41.20, 31.30, 375.98, 2275.39, 4384.77, 358, 19086
9543499, 1650887249, 2022/4/25 11:47:29, 41.20, 31.30, 375.98, 2275.39, 4384.77, 358, 19087
9543999, 1650887250, 2022/4/25 11:47:30, 41.20, 31.20, 375.98, 2275.39, 4384.77, 358, 19088
9544499, 1650887250, 2022/4/25 11:47:30, 41.30, 31.30, 375.98, 2275.39, 4384.77, 358, 19089
9544999, 1650887251, 2022/4/25 11:47:31, 41.20, 31.20, 375.98, 2275.39, 4384.77, 358, 19090
9545498, 1650887251, 2022/4/25 11:47:31, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19091
9545999, 1650887252, 2022/4/25 11:47:32, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19092
9546500, 1650887252, 2022/4/25 11:47:32, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19093
9546998, 1650887253, 2022/4/25 11:47:33, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19094
9547499, 1650887253, 2022/4/25 11:47:33, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19095
9547999, 1650887254, 2022/4/25 11:47:34, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19096
9548498, 1650887254, 2022/4/25 11:47:34, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19097
9548999, 1650887255, 2022/4/25 11:47:35, 41.30, 31.20, 375.98, 2275.39, 4384.77, 358, 19098
9549499, 1650887255, 2022/4/25 11:47:35, 41.40, 31.20, 375.98, 2275.39, 4384.77, 358, 19099
9550000, 1650887256, 2022/4/25 11:47:36, 41.40, 31.20, 375.98, 2275.39, 4384.77, 358, 19100
9550499, 1650887256, 2022/4/25 11:47:36, 41.40, 31.20, 375.98, 2275.39, 4384.77, 359, 19101
9550998, 1650887257, 2022/4/25 11:47:37, 41.40, 31.20, 375.98, 2280.27, 4384.77, 359, 19102
9551500, 1650887257, 2022/4/25 11:47:37, 41.40, 31.20, 375.98, 2280.27, 4384.77, 359, 19103
9552000, 1650887258, 2022/4/25 11:47:38, 41.40, 31.20, 375.98, 2280.27, 4384.77, 359, 19104
9552498, 1650887258, 2022/4/25 11:47:38, 41.40, 31.20, 375.98, 2280.27, 4384.77, 359, 19105
9553000, 1650887259, 2022/4/25 11:47:39, 41.50, 31.20, 371.09, 2280.27, 4384.77, 359, 19106
9553500, 1650887259, 2022/4/25 11:47:39, 41.50, 31.20, 375.98, 2280.27, 4384.77, 359, 19107
9553998, 1650887260, 2022/4/25 11:47:40, 41.50, 31.20, 375.98, 2280.27, 4384.77, 359, 19108
9554500, 1650887260, 2022/4/25 11:47:40, 41.50, 31.20, 375.98, 2280.27, 4384.77, 359, 19109
9554999, 1650887261, 2022/4/25 11:47:41, 41.50, 31.20, 375.98, 2280.27, 4384.77, 359, 19110
9555499, 1650887261, 2022/4/25 11:47:41, 41.50, 31.20, 371.09, 2280.27, 4384.77, 359, 19111
9555999, 1650887262, 2022/4/25 11:47:42, 41.50, 31.10, 375.98, 2280.27, 4384.77, 359, 19112
9556499, 1650887262, 2022/4/25 11:47:42, 41.60, 31.20, 375.98, 2280.27, 4384.77, 359, 19113
9557000, 1650887263, 2022/4/25 11:47:43, 41.60, 31.20, 371.09, 2280.27, 4384.77, 359, 19114
9557499, 1650887263, 2022/4/25 11:47:43, 41.60, 31.10, 375.98, 2285.16, 4384.77, 359, 19115
9557999, 1650887264, 2022/4/25 11:47:44, 41.60, 31.20, 375.98, 2280.27, 4384.77, 359, 19116
9558499, 1650887264, 2022/4/25 11:47:44, 41.70, 31.20, 371.09, 2285.16, 4384.77, 359, 19117
9559000, 1650887265, 2022/4/25 11:47:45, 41.70, 31.20, 375.98, 2285.16, 4384.77, 359, 19118
9559499, 1650887265, 2022/4/25 11:47:45, 41.70, 31.20, 371.09, 2285.16, 4384.77, 359, 19119
9560000, 1650887266, 2022/4/25 11:47:46, 41.70, 31.20, 371.09, 2285.16, 4384.77, 359, 19120
9560500, 1650887266, 2022/4/25 11:47:46, 41.70, 31.20, 371.09, 2285.16, 4384.77, 359, 19121
9560998, 1650887267, 2022/4/25 11:47:47, 41.70, 31.20, 371.09, 2285.16, 4384.77, 359, 19122
9561499, 1650887267, 2022/4/25 11:47:47, 41.70, 31.20, 371.09, 2285.16, 4384.77, 359, 19123
9562000, 1650887268, 2022/4/25 11:47:48, 41.70, 31.10, 371.09, 2285.16, 4384.77, 359, 19124
9562499, 1650887268, 2022/4/25 11:47:48, 41.80, 31.20, 371.09, 2285.16, 4384.77, 359, 19125
9562999, 1650887269, 2022/4/25 11:47:49, 41.80, 31.10, 371.09, 2285.16, 4384.77, 359, 19126
9563500, 1650887269, 2022/4/25 11:47:49, 41.90, 31.20, 371.09, 2285.16, 4384.77, 359, 19127
9563999, 1650887270, 2022/4/25 11:47:50, 41.80, 31.10, 371.09, 2285.16, 4384.77, 359, 19128
9564498, 1650887270, 2022/4/25 11:47:50, 41.80, 31.10, 371.09, 2285.16, 4384.77, 359, 19129
9564999, 1650887271, 2022/4/25 11:47:51, 41.80, 31.10, 371.09, 2285.16, 4384.77, 359, 19130
9565500, 1650887272, 2022/4/25 11:47:52, 41.90, 31.10, 371.09, 2285.16, 4384.77, 359, 19131
9565999, 1650887272, 2022/4/25 11:47:52, 41.90, 31.20, 371.09, 2290.04, 4384.77, 359, 19132
9566499, 1650887273, 2022/4/25 11:47:53, 41.90, 31.10, 371.09, 2285.16, 4384.77, 359, 19133
9566999, 1650887273, 2022/4/25 11:47:53, 41.90, 31.20, 371.09, 2285.16, 4384.77, 359, 19134
9567499, 1650887274, 2022/4/25 11:47:54, 41.90, 31.10, 371.09, 2285.16, 4384.77, 359, 19135
9568000, 1650887274, 2022/4/25 11:47:54, 41.90, 31.10, 371.09, 2285.16, 4384.77, 359, 19136
9568499, 1650887275, 2022/4/25 11:47:55, 42.00, 31.20, 371.09, 2285.16, 4384.77, 359, 19137
